order,id,date,time,title,url,visitCount,typedCount,transition
898,32202,1/8/2022,12:31:56,roguelikw - Google Search,https://www.google.com/search?q=roguelikw&oq=roguelikw&aqs=chrome..69i57j0i10l9.4486j0j7&sourceid=chrome&ie=UTF-8,2,0,link
899,32202,1/8/2022,12:31:54,roguelikw - Google Search,https://www.google.com/search?q=roguelikw&oq=roguelikw&aqs=chrome..69i57j0i10l9.4486j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
900,26245,1/8/2022,12:31:01,"GDB online Debugger | Compiler - Code, Compile, Run, Debug online C, C++",https://www.onlinegdb.com/,27,26,reload
901,32201,1/8/2022,12:31:00,Activity Selection Problem - javatpoint,https://www.javatpoint.com/activity-selection-problem,1,0,reload
902,32201,1/8/2022,12:16:56,Activity Selection Problem - javatpoint,https://www.javatpoint.com/activity-selection-problem,1,0,link
903,32200,1/8/2022,12:16:54,activity selection problem greedy algorithm - Google Search,https://www.google.com/search?q=activity+selection+problem+greedy+algorithm&rlz=1C1CHWA_enIN911IN911&oq=activity+selection+problem+greedy+algorithm+&aqs=chrome..69i57j0i512l6j69i60.13155j0j7&sourceid=chrome&ie=UTF-8,2,0,link
904,32200,1/8/2022,12:16:53,activity selection problem greedy algorithm - Google Search,https://www.google.com/search?q=activity+selection+problem+greedy+algorithm&rlz=1C1CHWA_enIN911IN911&oq=activity+selection+problem+greedy+algorithm+&aqs=chrome..69i57j0i512l6j69i60.13155j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
905,32199,1/8/2022,12:14:20,Activity Selection Problem | Greedy Algo-1 - GeeksforGeeks,https://www.geeksforgeeks.org/activity-selection-problem-greedy-algo-1/,2,0,link
906,32197,1/8/2022,12:13:34,Algorithms - GeeksforGeeks,https://www.geeksforgeeks.org/fundamentals-of-algorithms/?ref=shm#GreedyAlgorithms,7,1,link
907,32196,1/8/2022,12:13:28,Algorithms - GeeksforGeeks,https://www.geeksforgeeks.org/fundamentals-of-algorithms/?ref=shm,1,0,link
908,32195,1/8/2022,12:13:13,Prim’s Minimum Spanning Tree (MST) | Greedy Algo-5 - GeeksforGeeks,https://www.geeksforgeeks.org/prims-minimum-spanning-tree-mst-greedy-algo-5/,1,0,link
909,32194,1/8/2022,12:13:11,prim's algorithm in c++ - Google Search,https://www.google.com/search?q=prim%27s+algorithm+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=prims+al&aqs=chrome.2.0i20i263i433i512j69i57j0i10i67j0i512l5j0i10i512j0i512.4661j0j7&sourceid=chrome&ie=UTF-8,2,0,link
910,32194,1/8/2022,12:13:07,prim's algorithm in c++ - Google Search,https://www.google.com/search?q=prim%27s+algorithm+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=prims+al&aqs=chrome.2.0i20i263i433i512j69i57j0i10i67j0i512l5j0i10i512j0i512.4661j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
911,32193,1/8/2022,12:11:08,Kruskal's Algorithm,https://www.programiz.com/dsa/kruskal-algorithm,1,0,link
912,32191,1/8/2022,12:10:14,Intro to Greedy Algorithms with C++ | by Crack FAANG | Medium,https://crackfaang.medium.com/intro-to-greedy-algorithms-with-c-546d66d30502,1,0,link
913,32190,1/8/2022,12:09:58,greedy algorithms in c++ - Google Search,https://www.google.com/search?q=greedy+algorithms+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=greedy+algorithms+in+c%2B%2B&aqs=chrome..69i57j0i333l4.13789j0j7&sourceid=chrome&ie=UTF-8,2,0,link
914,32190,1/8/2022,12:09:56,greedy algorithms in c++ - Google Search,https://www.google.com/search?q=greedy+algorithms+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=greedy+algorithms+in+c%2B%2B&aqs=chrome..69i57j0i333l4.13789j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
915,32189,1/8/2022,12:08:23,Ford-Fulkerson algorithm,https://www.programiz.com/dsa/ford-fulkerson-algorithm,1,0,link
916,32179,1/8/2022,11:59:02,Greedy Algorithm,https://www.programiz.com/dsa/greedy-algorithm,1,0,reload
917,32184,1/8/2022,11:55:49,greedy algorithm in c++ - Google Search,https://www.google.com/search?q=greedy+algorithm+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=greedy+algorithm+in+c%2B%2B&aqs=chrome..69i57j0i22i30l2.4465j0j7&sourceid=chrome&ie=UTF-8,2,0,reload
918,32188,1/8/2022,11:50:55,no of elements in an integer array function in c++ - Google Search,https://www.google.com/search?q=no+of+elements+in+an+integer+array+function+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=no+of+elements+in+an+integer+array+function+in+c%2B%2B&aqs=chrome..69i57j33i22i29i30.18319j0j7&sourceid=chrome&ie=UTF-8,2,0,link
919,32188,1/8/2022,11:50:53,no of elements in an integer array function in c++ - Google Search,https://www.google.com/search?q=no+of+elements+in+an+integer+array+function+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=no+of+elements+in+an+integer+array+function+in+c%2B%2B&aqs=chrome..69i57j33i22i29i30.18319j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
920,32186,1/8/2022,11:50:15,C/C++ Program for Greedy Algorithm to find Minimum number of Coins,https://www.tutorialspoint.com/c-cplusplus-program-for-greedy-algorithm-to-find-minimum-number-of-coins,1,0,reload
921,32187,1/8/2022,11:17:28,comments in c++ - Google Search,https://www.google.com/search?q=comments+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=comments+in+c%2B%2B&aqs=chrome..69i57j0i512l5j0i20i263i512j0i22i30l3.6537j0j7&sourceid=chrome&ie=UTF-8,2,0,link
922,32187,1/8/2022,11:17:26,comments in c++ - Google Search,https://www.google.com/search?q=comments+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=comments+in+c%2B%2B&aqs=chrome..69i57j0i512l5j0i20i263i512j0i22i30l3.6537j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
923,32186,1/8/2022,11:15:12,C/C++ Program for Greedy Algorithm to find Minimum number of Coins,https://www.tutorialspoint.com/c-cplusplus-program-for-greedy-algorithm-to-find-minimum-number-of-coins,1,0,link
924,32185,1/8/2022,11:15:08,C/C++ Program for Greedy Algorithm to find Minimum number of Coins - GeeksforGeeks,https://www.geeksforgeeks.org/c-program-for-greedy-algorithm-to-find-minimum-number-of-coins/,1,0,link
925,32184,1/8/2022,11:15:04,greedy algorithm in c++ - Google Search,https://www.google.com/search?q=greedy+algorithm+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=greedy+algorithm+in+c%2B%2B&aqs=chrome..69i57j0i22i30l2.4465j0j7&sourceid=chrome&ie=UTF-8,2,0,link
926,32184,1/8/2022,11:15:03,greedy algorithm in c++ - Google Search,https://www.google.com/search?q=greedy+algorithm+in+c%2B%2B&rlz=1C1CHWA_enIN911IN911&oq=greedy+algorithm+in+c%2B%2B&aqs=chrome..69i57j0i22i30l2.4465j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
927,32183,1/8/2022,11:13:46,relaxed greedy algorithms - Google Search,https://www.google.com/search?q=relaxed+greedy+algorithms&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvLzhvgoXMN-mSzEcULr91O7nOQ93A%3A1641620619005&ei=iiTZYaK_PI6jseMP9K2esAg&oq=relaxed&gs_lcp=Cgdnd3Mtd2l6EAMYADIECAAQQzIICAAQgAQQsQMyBQgAEIAEMggIABCABBCxAzIFCAAQgAQyCAgAEIAEELEDMggIABCABBCxAzIFCAAQgAQyBQgAEIAEMgUIABCABDoHCAAQRxCwAzoHCAAQsAMQQzoECCMQJzoGCAAQFhAeOgcIIxDqAhAnOgQILhAnOggIABCxAxCDAToLCC4QgAQQsQMQgwE6CwgAEIAEELEDEIMBOgUIABCRAjoOCC4QgAQQsQMQxwEQowI6DgguEIAEELEDEMcBENEDOgoIABCABBCHAhAUOgcIABCxAxBDOggILhCABBCxAzoFCAAQsQNKBAhBGABKBAhGGABQywFY7hpg2SFoAnACeASAAZwCiAGtEZIBBjEuMTQuMZgBAKABAbABCsgBCcABAQ&sclient=gws-wiz,2,0,link
928,32183,1/8/2022,11:13:45,relaxed greedy algorithms - Google Search,https://www.google.com/search?q=relaxed+greedy+algorithms&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvLzhvgoXMN-mSzEcULr91O7nOQ93A%3A1641620619005&ei=iiTZYaK_PI6jseMP9K2esAg&oq=relaxed&gs_lcp=Cgdnd3Mtd2l6EAMYADIECAAQQzIICAAQgAQQsQMyBQgAEIAEMggIABCABBCxAzIFCAAQgAQyCAgAEIAEELEDMggIABCABBCxAzIFCAAQgAQyBQgAEIAEMgUIABCABDoHCAAQRxCwAzoHCAAQsAMQQzoECCMQJzoGCAAQFhAeOgcIIxDqAhAnOgQILhAnOggIABCxAxCDAToLCC4QgAQQsQMQgwE6CwgAEIAEELEDEIMBOgUIABCRAjoOCC4QgAQQsQMQxwEQowI6DgguEIAEELEDEMcBENEDOgoIABCABBCHAhAUOgcIABCxAxBDOggILhCABBCxAzoFCAAQsQNKBAhBGABKBAhGGABQywFY7hpg2SFoAnACeASAAZwCiAGtEZIBBjEuMTQuMZgBAKABAbABCsgBCcABAQ&sclient=gws-wiz,2,0,form_submit
929,32182,1/8/2022,11:13:37,orthogonal greedy algorithms - Google Search,https://www.google.com/search?q=orthogonal+greedy+algorithms&rlz=1C1CHWA_enIN911IN911&oq=orthogonal+gree&aqs=chrome.0.0i512j69i57j0i512j0i22i30l7.4069j0j9&sourceid=chrome&ie=UTF-8,2,0,link
930,32182,1/8/2022,11:13:36,orthogonal greedy algorithms - Google Search,https://www.google.com/search?q=orthogonal+greedy+algorithms&rlz=1C1CHWA_enIN911IN911&oq=orthogonal+gree&aqs=chrome.0.0i512j69i57j0i512j0i22i30l7.4069j0j9&sourceid=chrome&ie=UTF-8,2,0,generated
931,32181,1/8/2022,11:13:21,pure greedy algorithms - Google Search,https://www.google.com/search?q=pure+greedy+algorithms&rlz=1C1CHWA_enIN911IN911&oq=pure+&aqs=chrome.1.69i57j0i67l4j0i433i512j0i67j0i433i512l2j0i433.2528j0j7&sourceid=chrome&ie=UTF-8,2,0,link
932,32181,1/8/2022,11:13:20,pure greedy algorithms - Google Search,https://www.google.com/search?q=pure+greedy+algorithms&rlz=1C1CHWA_enIN911IN911&oq=pure+&aqs=chrome.1.69i57j0i67l4j0i433i512j0i67j0i433i512l2j0i433.2528j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
933,32180,1/8/2022,11:11:04,Practice | GeeksforGeeks | A computer science portal for geeks,https://practice.geeksforgeeks.org/explore/?category%5B%5D=Greedy&page=1&category%5B%5D=Greedy,2,0,link
934,32180,1/8/2022,11:11:01,Practice | GeeksforGeeks | A computer science portal for geeks,https://practice.geeksforgeeks.org/explore/?category%5B%5D=Greedy&page=1&category%5B%5D=Greedy,2,0,link
935,32179,1/8/2022,11:10:56,Greedy Algorithm,https://www.programiz.com/dsa/greedy-algorithm,1,0,link
936,32178,1/8/2022,11:10:44,Greedy Algorithms - GeeksforGeeks,https://www.geeksforgeeks.org/greedy-algorithms/,1,0,link
937,32177,1/8/2022,11:10:38,greedy algorithm - Google Search,https://www.google.com/search?q=greedy+algorithm&rlz=1C1CHWA_enIN911IN911&oq=greedy+&aqs=chrome.1.69i57j0i20i131i263i433i512j0i433i512j0i512j0i20i131i263i433i512j0i512l4j46i433i512.2655j0j4&sourceid=chrome&ie=UTF-8,2,0,link
938,32177,1/8/2022,11:10:37,greedy algorithm - Google Search,https://www.google.com/search?q=greedy+algorithm&rlz=1C1CHWA_enIN911IN911&oq=greedy+&aqs=chrome.1.69i57j0i20i131i263i433i512j0i433i512j0i512j0i20i131i263i433i512j0i512l4j46i433i512.2655j0j4&sourceid=chrome&ie=UTF-8,2,0,generated
939,32176,1/8/2022,11:09:40,getline (string) - C++ Reference,https://www.cplusplus.com/reference/string/string/getline/,1,0,link
940,32175,1/8/2022,11:09:37,"getline(cin,temp) - Google Search",https://www.google.com/search?q=getline(cin%2Ctemp)&rlz=1C1CHWA_enIN911IN911&oq=getline+&aqs=chrome.1.69i57j35i39j0i67l2j0i67i433j0i67l2j69i60.4601j0j7&sourceid=chrome&ie=UTF-8,2,0,link
941,32175,1/8/2022,11:09:36,"getline(cin,temp) - Google Search",https://www.google.com/search?q=getline(cin%2Ctemp)&rlz=1C1CHWA_enIN911IN911&oq=getline+&aqs=chrome.1.69i57j35i39j0i67l2j0i67i433j0i67l2j69i60.4601j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
942,32174,1/8/2022,11:08:03,c++ - why is string not declared in scope - Stack Overflow,https://stackoverflow.com/questions/12230156/why-is-string-not-declared-in-scope,1,0,link
943,32173,1/8/2022,11:08:00,error: ‘str’ was not declared in this scope; did you mean ‘std’ - Google Search,https://www.google.com/search?q=error%3A+%E2%80%98str%E2%80%99+was+not+declared+in+this+scope%3B+did+you+mean+%E2%80%98std%E2%80%99&rlz=1C1CHWA_enIN911IN911&oq=error%3A+%E2%80%98str%E2%80%99+was+not+declared+in+this+scope%3B+did+you+mean+%E2%80%98std%E2%80%99&aqs=chrome..69i57j69i58.754j0j7&sourceid=chrome&ie=UTF-8,2,0,link
944,32173,1/8/2022,11:07:59,error: ‘str’ was not declared in this scope; did you mean ‘std’ - Google Search,https://www.google.com/search?q=error%3A+%E2%80%98str%E2%80%99+was+not+declared+in+this+scope%3B+did+you+mean+%E2%80%98std%E2%80%99&rlz=1C1CHWA_enIN911IN911&oq=error%3A+%E2%80%98str%E2%80%99+was+not+declared+in+this+scope%3B+did+you+mean+%E2%80%98std%E2%80%99&aqs=chrome..69i57j69i58.754j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
945,29002,1/8/2022,11:06:03,getline (string) in C++ - GeeksforGeeks,https://www.geeksforgeeks.org/getline-string-c/,2,0,link
946,32172,1/8/2022,11:06:02,cin getline - Google Search,https://www.google.com/search?q=cin+getline&rlz=1C1CHWA_enIN911IN911&oq=cin+getline&aqs=chrome..69i57j0i512l3j0i67j0i512j69i60l2.3444j0j7&sourceid=chrome&ie=UTF-8,2,0,link
947,32172,1/8/2022,11:06:01,cin getline - Google Search,https://www.google.com/search?q=cin+getline&rlz=1C1CHWA_enIN911IN911&oq=cin+getline&aqs=chrome..69i57j0i512l3j0i67j0i512j69i60l2.3444j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
948,32171,1/8/2022,11:04:03,c++ - ‘setprecision’ is not a member of ‘std’ - Stack Overflow,https://stackoverflow.com/questions/12453557/setprecision-is-not-a-member-of-std,1,0,link
949,32170,1/8/2022,11:04:00,error: ‘setprecision’ was not declared in this scope - Google Search,https://www.google.com/search?q=error%3A+%E2%80%98setprecision%E2%80%99+was+not+declared+in+this+scope&rlz=1C1CHWA_enIN911IN911&oq=error%3A+%E2%80%98setprecision%E2%80%99+was+not+declared+in+this+scope&aqs=chrome..69i57j69i58.804j0j7&sourceid=chrome&ie=UTF-8,2,0,link
950,32170,1/8/2022,11:03:59,error: ‘setprecision’ was not declared in this scope - Google Search,https://www.google.com/search?q=error%3A+%E2%80%98setprecision%E2%80%99+was+not+declared+in+this+scope&rlz=1C1CHWA_enIN911IN911&oq=error%3A+%E2%80%98setprecision%E2%80%99+was+not+declared+in+this+scope&aqs=chrome..69i57j69i58.804j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
951,23736,1/8/2022,11:03:09,setprecision - C++ Reference,https://www.cplusplus.com/reference/iomanip/setprecision/,2,0,link
952,32169,1/8/2022,11:03:05,cout setprecision - Google Search,https://www.google.com/search?q=cout+setprecision&rlz=1C1CHWA_enIN911IN911&oq=cout+set+&aqs=chrome.1.69i57j0i10i512j0i512l5.5034j0j7&sourceid=chrome&ie=UTF-8,2,0,link
953,32169,1/8/2022,11:03:04,cout setprecision - Google Search,https://www.google.com/search?q=cout+setprecision&rlz=1C1CHWA_enIN911IN911&oq=cout+set+&aqs=chrome.1.69i57j0i10i512j0i512l5.5034j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
954,32168,1/8/2022,10:59:43,best language for dynamic programming - Google Search,https://www.google.com/search?q=best+language+for+dynamic+programming&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvKS2pyrA3JbUb0QcoayTAYVRRa8QQ%3A1641619762020&ei=MiHZYfhVgZqx4w-Q_bOIDA&oq=best+language+for+dyamic+&gs_lcp=Cgdnd3Mtd2l6EAMYATIECAAQDTIECAAQDTIECAAQDTIGCAAQDRAeMgYIABAWEB4yBggAEBYQHjoHCAAQRxCwAzoECCMQJzoFCAAQgAQ6CAghEBYQHRAeOgcIIRAKEKABSgQIQRgASgQIRhgAUMICWMwjYO8uaAFwAngAgAHFAYgBoBCSAQQwLjE3mAEAoAEByAEIwAEB&sclient=gws-wiz,2,0,link
955,32168,1/8/2022,10:59:42,best language for dynamic programming - Google Search,https://www.google.com/search?q=best+language+for+dynamic+programming&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvKS2pyrA3JbUb0QcoayTAYVRRa8QQ%3A1641619762020&ei=MiHZYfhVgZqx4w-Q_bOIDA&oq=best+language+for+dyamic+&gs_lcp=Cgdnd3Mtd2l6EAMYATIECAAQDTIECAAQDTIECAAQDTIGCAAQDRAeMgYIABAWEB4yBggAEBYQHjoHCAAQRxCwAzoECCMQJzoFCAAQgAQ6CAghEBYQHRAeOgcIIRAKEKABSgQIQRgASgQIRhgAUMICWMwjYO8uaAFwAngAgAHFAYgBoBCSAQQwLjE3mAEAoAEByAEIwAEB&sclient=gws-wiz,2,0,form_submit
956,32167,1/8/2022,10:59:21,best language for greedy algorithm - Google Search,https://www.google.com/search?q=best+language+for+greedy+algorithm&rlz=1C1CHWA_enIN911IN911&oq=best+language+for+greedy+al&aqs=chrome.1.69i57j33i22i29i30l3.14872j0j7&sourceid=chrome&ie=UTF-8,2,0,link
957,32167,1/8/2022,10:59:20,best language for greedy algorithm - Google Search,https://www.google.com/search?q=best+language+for+greedy+algorithm&rlz=1C1CHWA_enIN911IN911&oq=best+language+for+greedy+al&aqs=chrome.1.69i57j33i22i29i30l3.14872j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
958,26245,1/8/2022,10:55:54,"GDB online Debugger | Compiler - Code, Compile, Run, Debug online C, C++",https://www.onlinegdb.com/,27,26,typed
959,21937,1/8/2022,10:54:53,Kerala News Updates | Latest News from Kerala | Recent Covid News Headlines | English Manorama | Onmanorama,https://www.onmanorama.com/news/kerala.html,22,1,link
960,24588,1/8/2022,10:53:52,Onmanorama | Latest News Updates | Politics | Lifestyle | Entertainment | Sports | English Manorama,https://www.onmanorama.com/,25,0,typed
961,32163,1/6/2022,20:18:07,Git Overview - Computerphile - YouTube,https://www.youtube.com/watch?v=92sycL8ij-U&list=WL&index=64,2,0,link
962,32166,1/6/2022,20:17:54,THE WORST THING YOU CAN DO FOR YOUR STYLE - YouTube,https://www.youtube.com/watch?v=s0GEsiwzK-Y&list=WL&index=65,1,0,link
963,32165,1/6/2022,20:03:43,github - Google Search,https://www.google.com/search?q=github&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvKUmIUTt8eSohbHW0e0XOXM4lBp0A%3A1641479608728&ei=uP3WYej9K-eP4-EPvJ2xKA&ved=0ahUKEwjoue-HrJ31AhXnxzgGHbxODAUQ4dUDCA4&uact=5&oq=github&gs_lcp=Cgdnd3Mtd2l6EAMyEAguELEDEIMBEMcBENEDEEMyBAgAEEMyDQgAEIAEEIcCELEDEBQyBwgAELEDEEMyBAgAEEMyBQgAEIAEMgcIABCxAxBDMgcIABCxAxBDMgoIABCxAxCDARBDMgQIABBDOgcIABBHELADOgcIABCwAxBDSgQIQRgASgQIRhgAULMHWM0MYKoPaAFwAngAgAFuiAHCApIBAzAuM5gBAKABAcgBCsABAQ&sclient=gws-wiz,2,0,link
964,32165,1/6/2022,20:03:40,github - Google Search,https://www.google.com/search?q=github&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvKUmIUTt8eSohbHW0e0XOXM4lBp0A%3A1641479608728&ei=uP3WYej9K-eP4-EPvJ2xKA&ved=0ahUKEwjoue-HrJ31AhXnxzgGHbxODAUQ4dUDCA4&uact=5&oq=github&gs_lcp=Cgdnd3Mtd2l6EAMyEAguELEDEIMBEMcBENEDEEMyBAgAEEMyDQgAEIAEEIcCELEDEBQyBwgAELEDEEMyBAgAEEMyBQgAEIAEMgcIABCxAxBDMgcIABCxAxBDMgoIABCxAxCDARBDMgQIABBDOgcIABBHELADOgcIABCwAxBDSgQIQRgASgQIRhgAULMHWM0MYKoPaAFwAngAgAFuiAHCApIBAzAuM5gBAKABAcgBCsABAQ&sclient=gws-wiz,2,0,form_submit
965,32164,1/6/2022,20:03:28,git - Google Search,https://www.google.com/search?q=git&rlz=1C1CHWA_enIN911IN911&oq=git+&aqs=chrome..69i57j0i20i263i433i512j46i10i131i199i433i465i512j0i433i512j69i60l4.1968j0j7&sourceid=chrome&ie=UTF-8,2,0,link
966,32164,1/6/2022,20:03:27,git - Google Search,https://www.google.com/search?q=git&rlz=1C1CHWA_enIN911IN911&oq=git+&aqs=chrome..69i57j0i20i263i433i512j46i10i131i199i433i465i512j0i433i512j69i60l4.1968j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
967,32163,1/6/2022,20:02:12,Git Overview - Computerphile - YouTube,https://www.youtube.com/watch?v=92sycL8ij-U&list=WL&index=64,2,0,link
968,19783,1/6/2022,20:01:57,Watch later - YouTube,https://www.youtube.com/playlist?list=WL,102,1,link
969,3437,1/6/2022,20:01:57,YouTube,https://www.youtube.com/,419,139,link
970,3437,1/6/2022,20:01:57,YouTube,https://www.youtube.com/,419,139,link
971,3437,1/6/2022,20:01:35,YouTube,https://www.youtube.com/,419,139,typed
972,26649,1/6/2022,20:01:28,Previous years GATE CSE and IT Papers Download Link,https://www.geeksforgeeks.org/original-gate-previous-year-question-papers-cse-and-it-gq/,22,0,reload
973,26652,1/6/2022,20:01:25,SCIENTIFIC CALCULATOR,https://www.tcsion.com/OnlineAssessment/ScientificCalculator/Calculator.html#nogo,728,0,reload
974,32160,1/6/2022,20:01:23,Infosys Off-Campus Recruitment Drive: Guidelines and instructions for the online test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNZFxZQmhhZLldBfVRprxdWL,5,0,link
975,32162,1/6/2022,20:01:05,Infosys Off-Campus Recruitment Drive: Guidelines and instructions for the online test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNZFxZQmhhZLldBfVRprxdWL?projector=1,1,0,link
976,32160,1/6/2022,20:01:01,Infosys Off-Campus Recruitment Drive: Guidelines and instructions for the online test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNZFxZQmhhZLldBfVRprxdWL,5,0,link
977,32161,1/6/2022,20:00:52,Infosys Off-Campus Recruitment Drive: Guidelines and instructions for the online test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNZFxZQmhhZLldBfVRprxdWL?projector=1&messagePartId=0.1,2,0,link
978,32160,1/6/2022,20:00:43,Infosys Off-Campus Recruitment Drive: Guidelines and instructions for the online test - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNZFxZQmhhZLldBfVRprxdWL,5,0,link
979,3546,1/6/2022,20:00:41,"Inbox (2,418) - safwan8000@gmail.com - Gmail",https://mail.google.com/mail/u/0/#inbox,46,0,link
980,32159,1/6/2022,20:00:31,We received your application - safwan8000@gmail.com - Gmail,https://mail.google.com/mail/u/0/#inbox/FMfcgzGmtNbPSvxTnrWtmwZxMzDxdRhQ,1,0,link
981,32158,1/6/2022,19:59:18,Nethram - Google Search,https://www.google.com/search?q=Nethram+&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvL7FnRHnUhlBi9Cq_ENilrgSsrI_w%3A1641479352039&ei=uPzWYfzfAbyI4-EP9sa02AU&ved=0ahUKEwj8m7yNq531AhU8xDgGHXYjDVsQ4dUDCA4&uact=5&oq=Nethram+&gs_lcp=Cgdnd3Mtd2l6EAMyBwgAEEcQsAMyBwgAEEcQsAMyBwgAEEcQsANKBAhBGABKBAhGGABQpgRYpgRghQdoAXACeACAAQCIAQCSAQCYAQCgAQHIAQPAAQE&sclient=gws-wiz,3,0,link
982,32158,1/6/2022,19:59:17,Nethram - Google Search,https://www.google.com/search?q=Nethram+&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvL7FnRHnUhlBi9Cq_ENilrgSsrI_w%3A1641479352039&ei=uPzWYfzfAbyI4-EP9sa02AU&ved=0ahUKEwj8m7yNq531AhU8xDgGHXYjDVsQ4dUDCA4&uact=5&oq=Nethram+&gs_lcp=Cgdnd3Mtd2l6EAMyBwgAEEcQsAMyBwgAEEcQsAMyBwgAEEcQsANKBAhBGABKBAhGGABQpgRYpgRghQdoAXACeACAAQCIAQCSAQCYAQCgAQHIAQPAAQE&sclient=gws-wiz,3,0,link
983,32158,1/6/2022,19:59:16,Nethram - Google Search,https://www.google.com/search?q=Nethram+&rlz=1C1CHWA_enIN911IN911&sxsrf=AOaemvL7FnRHnUhlBi9Cq_ENilrgSsrI_w%3A1641479352039&ei=uPzWYfzfAbyI4-EP9sa02AU&ved=0ahUKEwj8m7yNq531AhU8xDgGHXYjDVsQ4dUDCA4&uact=5&oq=Nethram+&gs_lcp=Cgdnd3Mtd2l6EAMyBwgAEEcQsAMyBwgAEEcQsAMyBwgAEEcQsANKBAhBGABKBAhGGABQpgRYpgRghQdoAXACeACAAQCIAQCSAQCYAQCgAQHIAQPAAQE&sclient=gws-wiz,3,0,form_submit
984,32157,1/6/2022,19:59:11,Nethram India Innovation Center - Google Search,https://www.google.com/search?q=Nethram+India+Innovation+Center&rlz=1C1CHWA_enIN911IN911&oq=Nethram+India+Innovation+Center&aqs=chrome..69i57j69i61l2.751j0j7&sourceid=chrome&ie=UTF-8,2,0,link
985,32157,1/6/2022,19:59:10,Nethram India Innovation Center - Google Search,https://www.google.com/search?q=Nethram+India+Innovation+Center&rlz=1C1CHWA_enIN911IN911&oq=Nethram+India+Innovation+Center&aqs=chrome..69i57j69i61l2.751j0j7&sourceid=chrome&ie=UTF-8,2,0,generated
986,26474,1/6/2022,19:58:54,Superset :: University Recruiting Platform,https://app.joinsuperset.com/#/s/jobprofiles,6,0,link
987,26473,1/6/2022,19:58:27,Superset :: University Recruiting Platform,https://app.joinsuperset.com/#/s/feed,3,0,link
988,27378,1/6/2022,19:58:16,Superset - The Official University Recruitment Platform,https://joinsuperset.com/,2,0,link
989,32156,1/6/2022,19:58:14,superset login - Google Search,https://www.google.com/search?q=superset+login&rlz=1C1CHWA_enIN911IN911&oq=super&aqs=chrome.1.69i57j35i39j0i131i433i512j46i131i433i512j0i512j46i20i263i512j69i60j69i61.4196j0j9&sourceid=chrome&ie=UTF-8,2,0,link
990,32156,1/6/2022,19:58:13,superset login - Google Search,https://www.google.com/search?q=superset+login&rlz=1C1CHWA_enIN911IN911&oq=super&aqs=chrome.1.69i57j35i39j0i131i433i512j46i131i433i512j0i512j46i20i263i512j69i60j69i61.4196j0j9&sourceid=chrome&ie=UTF-8,2,0,generated
991,32155,1/6/2022,19:58:02,oracle - Google Search,https://www.google.com/search?q=oracle&rlz=1C1CHWA_enIN911IN911&oq=oracle&aqs=chrome..69i57j69i59j69i60l3.9850j0j4&sourceid=chrome&ie=UTF-8,2,0,link
